Periodo,Nombre del Alumno,Subject 1,Subject 2,Subject 3,Subject 4,Subject 5,Subject 6,Subject 7,Subject 8,Subject 9,Subject 10,Subject 11,Subject 12
4,Student 49 4B,75,84,68,86,87,68,49,57,35,6,54,80
4,Student 50 4B,70,43,13,49,75,15,90,83,21,11,68,12
4,Student 1 5A,73,91,49,47,45,20,10,95,2,97,68,61
4,Student 2 5A,79,74,30,38,74,79,22,100,54,22,69,97
4,Student 3 5A,10,21,44,3,14,40,84,28,49,69,57,50
4,Student 4 5A,90,24,33,25,47,37,3,97,19,6,28,29
4,Student 5 5A,66,5,33,27,57,30,63,81,8,74,82,76
4,Student 6 5A,46,36,4,35,35,18,15,7,10,81,38,25
4,Student 7 5A,76,49,84,64,14,93,17,41,53,56,68,44
4,Student 8 5A,21,53,16,50,53,65,12,78,21,81,15,64
4,Student 9 5A,32,52,66,72,18,94,14,1,7,77,68,84
4,Student 10 5A,62,67,7,45,36,7,71,14,19,5,54,75
4,Student 11 5A,15,34,34,97,72,52,63,26,7,1,27,28
4,Student 12 5A,58,80,90,35,100,69,43,52,28,27,9,26
4,Student 13 5A,95,67,96,28,64,57,68,67,96,53,39,73
4,Student 14 5A,76,17,25,81,100,37,82,27,75,99,48,90
4,Student 15 5A,46,3,93,100,72,28,95,52,3,100,13,85
4,Student 16 5A,71,42,48,58,31,2,17,94,45,95,36,34
4,Student 17 5A,100,27,98,77,0,38,18,36,12,57,81,26
4,Student 18 5A,63,10,30,52,13,23,52,74,75,80,27,59
4,Student 19 5A,55,48,15,12,81,67,99,17,74,99,20,84
4,Student 20 5A,89,50,56,69,82,44,91,77,56,29,45,24
4,Student 21 5A,43,45,33,23,100,88,40,97,99,16,63,98
4,Student 22 5A,11,80,91,35,37,98,55,60,39,82,97,44
4,Student 23 5A,93,75,96,3,58,84,46,93,25,96,13,64
4,Student 24 5A,88,78,32,31,69,81,61,97,22,85,51,10
4,Student 25 5A,85,34,68,68,61,99,53,39,37,51,45,67
4,Student 26 5A,12,56,89,45,93,33,8,5,55,79,48,12
4,Student 27 5A,10,23,16,85,58,89,84,27,68,60,38,27
4,Student 28 5A,39,80,100,41,46,91,2,59,85,52,15,24
4,Student 29 5A,2,87,59,77,46,75,30,38,10,7,89,61
4,Student 30 5A,13,91,5,87,57,89,16,78,43,4,22,88
4,Student 31 5A,93,65,95,68,19,97,7,19,45,39,59,8
4,Student 32 5A,37,46,22,46,14,40,73,12,71,40,99,80
4,Student 33 5A,21,97,34,3,93,62,60,67,18,35,0,59
4,Student 34 5A,91,55,68,53,26,5,82,61,91,67,62,53
4,Student 35 5A,52,62,60,2,28,83,82,29,86,75,94,81
4,Student 36 5A,68,7,99,90,62,72,75,6,61,80,82,10
4,Student 37 5A,66,51,9,85,71,9,35,2,76,55,53,57
4,Student 38 5A,95,38,8,36,9,10,14,18,47,12,82,47
4,Student 39 5A,94,34,68,63,82,48,87,12,68,43,37,64
4,Student 40 5A,89,37,98,31,81,17,70,75,9,94,89,67
4,Student 41 5A,20,9,26,2,73,9,29,56,65,51,45,100
4,Student 42 5A,18,12,98,48,33,14,16,91,20,95,57,27
4,Student 43 5A,6,64,60,73,7,40,17,30,87,78,36,89
4,Student 44 5A,47,50,71,32,72,27,32,31,86,12,24,14
4,Student 45 5A,39,62,64,28,77,75,31,96,88,27,17,2
4,Student 46 5A,94,42,60,14,57,19,34,78,38,16,70,6
4,Student 47 5A,25,17,46,37,76,56,6,26,97,73,55,88
4,Student 48 5A,78,83,39,23,54,8,14,1,23,46,83,94
4,Student 49 5A,70,44,50,58,52,72,29,23,96,69,66,68
4,Student 50 5A,51,98,4,49,23,5,17,97,72,78,41,42
4,Student 1 5B,66,57,62,22,38,94,21,30,98,92,95,36
4,Student 2 5B,74,77,100,61,37,85,94,69,97,86,27,19
4,Student 3 5B,96,42,82,48,100,49,53,38,92,71,26,33
4,Student 4 5B,75,4,40,80,10,36,51,17,95,47,24,76
4,Student 5 5B,31,27,33,84,3,32,70,13,86,86,40,5
4,Student 6 5B,58,81,2,44,39,42,94,80,6,46,40,94
4,Student 7 5B,66,42,40,18,2,1,85,39,59,9,68,20
4,Student 8 5B,61,60,14,1,55,35,90,10,72,3,18,28
4,Student 9 5B,38,5,63,23,9,63,7,30,33,67,67,1
4,Student 10 5B,28,30,78,93,6,38,63,45,75,15,91,91
4,Student 11 5B,3,74,35,11,80,61,13,62,43,49,71,4
4,Student 12 5B,49,19,99,4,89,96,82,3,59,78,55,16
4,Student 13 5B,1,49,62,3,20,41,56,73,78,31,70,11
4,Student 14 5B,96,50,21,46,85,8,95,62,91,30,29,50
4,Student 15 5B,17,73,15,69,3,86,94,86,80,24,14,65
4,Student 16 5B,54,64,31,95,43,20,15,40,87,41,95,3
4,Student 17 5B,65,33,31,78,18,8,95,0,7,52,98,72
4,Student 18 5B,95,28,92,93,20,4,12,8,92,66,44,99
4,Student 19 5B,23,15,33,25,84,9,11,56,97,97,84,79
4,Student 20 5B,75,49,43,99,13,53,99,89,19,91,97,60
4,Student 21 5B,3,0,93,64,85,50,17,26,25,28,64,31
4,Student 22 5B,31,19,91,44,45,20,35,15,41,11,44,43
4,Student 23 5B,42,61,14,51,90,31,15,28,31,89,45,78
4,Student 24 5B,92,93,39,44,28,48,12,83,67,81,20,44
4,Student 25 5B,83,91,76,31,37,12,28,42,80,27,58,60
4,Student 26 5B,63,97,70,95,61,78,50,75,71,45,57,12
4,Student 27 5B,62,66,48,20,6,95,4,92,82,61,30,50
4,Student 28 5B,17,95,1,73,92,78,65,28,12,82,77,95
4,Student 29 5B,41,53,88,83,25,62,60,82,41,27,11,19
4,Student 30 5B,80,85,48,93,60,36,53,55,15,38,57,98
4,Student 31 5B,48,61,41,1,45,90,73,17,44,43,43,68
4,Student 32 5B,10,32,96,92,0,6,59,23,13,82,3,59
4,Student 33 5B,70,45,16,47,49,46,91,69,94,40,11,82
4,Student 34 5B,6,99,51,73,84,18,55,76,45,74,18,63
4,Student 35 5B,86,79,22,96,20,16,78,56,89,68,43,18
4,Student 36 5B,29,2,69,65,35,29,61,88,94,28,6,30
4,Student 37 5B,54,28,78,7,96,8,27,16,80,33,53,50
4,Student 38 5B,87,52,55,86,100,100,55,33,35,97,20,3
4,Student 39 5B,16,45,48,66,41,23,0,81,5,3,85,17
4,Student 40 5B,15,21,87,12,72,87,29,67,8,8,32,21
4,Student 41 5B,7,92,37,8,67,63,58,61,41,50,75,0
4,Student 42 5B,55,45,33,68,40,30,74,11,67,26,15,14
4,Student 43 5B,40,2,22,53,36,90,26,13,83,52,87,10
4,Student 44 5B,63,10,46,94,26,5,83,77,22,84,90,70
4,Student 45 5B,10,6,84,57,90,38,57,57,14,79,18,63
4,Student 46 5B,7,82,0,51,11,88,54,94,20,69,44,92
4,Student 47 5B,88,37,27,99,71,66,91,78,78,40,64,62
4,Student 48 5B,52,89,71,62,48,51,37,91,64,13,79,28
4,Student 49 5B,4,84,10,5,49,82,87,76,68,43,43,42
4,Student 50 5B,73,56,31,36,100,78,3,89,16,96,7,58
4,Student 1 6A,59,19,56,26,45,64,71,20,74,52,9,32
4,Student 2 6A,18,34,77,18,35,29,75,16,64,36,21,73
4,Student 3 6A,6,28,62,12,27,23,83,36,19,85,46,75
4,Student 4 6A,92,53,58,7,5,85,89,77,7,48,28,53
4,Student 5 6A,9,78,70,22,3,8,19,2,43,62,83,69
4,Student 6 6A,25,59,12,77,28,81,8,39,98,65,86,19
4,Student 7 6A,7,13,2,32,83,30,0,99,8,41,41,5
4,Student 8 6A,89,35,41,2,41,80,28,38,79,46,13,14
4,Student 9 6A,21,65,89,84,19,7,60,16,36,16,59,95
4,Student 10 6A,39,62,98,99,30,98,78,50,23,98,83,35
4,Student 11 6A,61,99,12,51,73,45,49,51,43,92,40,55
4,Student 12 6A,17,97,11,56,87,3,65,32,28,70,59,49
4,Student 13 6A,29,100,63,35,29,38,56,52,52,72,78,58
4,Student 14 6A,67,27,99,93,86,59,81,24,14,87,76,85
4,Student 15 6A,0,10,4,36,40,55,22,75,74,25,42,71
4,Student 16 6A,60,34,21,77,9,6,29,23,5,6,73,61
4,Student 17 6A,94,73,45,10,24,52,72,33,15,73,66,98
4,Student 18 6A,30,1,43,77,42,2,37,43,46,88,21,11
4,Student 19 6A,55,81,29,68,72,56,85,33,28,11,83,41
4,Student 20 6A,56,17,13,61,75,41,37,0,36,45,65,50
4,Student 21 6A,9,13,65,15,46,43,0,17,67,10,21,82
4,Student 22 6A,66,69,29,60,44,34,74,82,92,28,61,53
4,Student 23 6A,92,54,6,82,21,86,12,19,36,60,93,76
4,Student 24 6A,50,66,51,76,69,95,93,90,50,31,73,44
4,Student 25 6A,67,46,75,2,4,92,2,88,78,52,57,89
4,Student 26 6A,82,82,99,13,65,5,29,52,42,43,93,81
4,Student 27 6A,47,42,62,21,5,51,45,24,4,53,45,8
4,Student 28 6A,84,54,89,68,52,80,27,13,7,39,52,17
4,Student 29 6A,89,45,56,41,57,24,66,55,74,41,39,14
4,Student 30 6A,24,30,76,40,40,18,76,41,53,51,35,94
4,Student 31 6A,22,2,69,52,79,3,30,25,80,86,4,97
4,Student 32 6A,29,63,56,64,14,91,46,67,15,44,20,19
4,Student 33 6A,80,44,69,61,64,99,22,72,17,26,16,89
4,Student 34 6A,14,5,43,76,31,74,35,32,35,13,96,77
4,Student 35 6A,3,38,74,85,98,30,67,31,11,29,70,6
4,Student 36 6A,14,3,64,21,50,48,77,39,99,22,94,58
4,Student 37 6A,96,91,31,25,35,51,90,46,76,5,44,85
4,Student 38 6A,42,14,99,23,78,87,76,65,32,28,55,71
4,Student 39 6A,65,45,55,7,50,44,63,63,79,64,69,88
4,Student 40 6A,93,22,26,73,64,15,8,45,88,8,25,9
4,Student 41 6A,10,99,66,94,0,7,31,26,62,34,77,40
4,Student 42 6A,97,44,56,25,40,61,60,76,86,56,98,19
4,Student 43 6A,41,99,18,85,37,72,81,61,24,46,52,91
4,Student 44 6A,23,6,47,0,3,22,86,10,55,31,33,62
4,Student 45 6A,71,72,18,22,80,30,72,13,86,57,29,98
4,Student 46 6A,65,93,66,8,38,13,60,74,77,55,79,32
4,Student 47 6A,3,90,82,7,77,11,70,47,41,27,100,20
4,Student 48 6A,48,8,77,55,96,20,30,40,31,83,9,42
4,Student 49 6A,53,67,26,50,2,89,25,95,14,33,84,91
4,Student 50 6A,34,94,9,14,90,60,65,36,92,73,94,96
4,Student 1 6B,35,95,68,65,26,21,73,49,60,51,66,49
4,Student 2 6B,22,40,84,58,47,6,91,68,50,96,96,70
4,Student 3 6B,87,65,60,4,83,30,66,60,82,13,82,84
4,Student 4 6B,8,73,58,7,40,8,34,46,30,77,53,46
4,Student 5 6B,12,59,42,76,71,0,46,56,95,15,56,62
4,Student 6 6B,69,61,93,58,84,89,100,51,54,98,9,14
4,Student 7 6B,56,46,66,49,79,61,21,83,57,71,83,18
4,Student 8 6B,36,48,71,9,3,62,17,1,85,50,38,41
4,Student 9 6B,64,75,32,9,35,0,4,97,75,64,82,7
4,Student 10 6B,23,1,44,26,19,12,19,99,7,29,65,98
4,Student 11 6B,38,20,87,95,87,51,43,68,71,23,7,42
4,Student 12 6B,8,90,31,27,86,91,69,66,13,38,52,92
4,Student 13 6B,75,28,73,81,4,24,6,88,53,18,57,63
4,Student 14 6B,51,48,56,48,43,15,67,79,75,59,20,94
4,Student 15 6B,27,55,57,95,82,26,86,3,9,56,58,10
4,Student 16 6B,9,0,9,67,16,65,7,13,39,9,8,65
4,Student 17 6B,4,69,51,38,51,62,85,52,25,13,88,88
4,Student 18 6B,100,36,11,89,58,68,35,99,9,91,43,53
4,Student 19 6B,85,17,63,31,87,28,30,34,47,89,30,62
4,Student 20 6B,63,24,84,63,30,96,0,56,38,49,39,88
4,Student 21 6B,68,91,61,5,23,17,65,55,18,43,23,0
4,Student 22 6B,62,10,23,81,10,95,17,100,67,90,86,88
4,Student 23 6B,13,85,21,58,42,38,97,71,4,22,90,71
4,Student 24 6B,89,99,84,99,18,57,100,39,89,99,65,11
4,Student 25 6B,60,60,24,2,86,56,4,5,79,29,68,7
4,Student 26 6B,87,55,9,30,86,64,73,51,42,86,23,82
4,Student 27 6B,73,97,27,56,15,25,95,2,23,80,54,81
4,Student 28 6B,5,44,28,12,62,41,10,26,5,46,54,74
4,Student 29 6B,44,65,22,42,61,47,83,35,42,32,94,36
4,Student 30 6B,88,31,41,85,70,85,71,75,82,76,32,48
4,Student 31 6B,31,23,75,84,33,67,95,5,68,6,61,76
4,Student 32 6B,45,44,25,32,26,58,30,95,67,0,30,25
4,Student 33 6B,43,77,56,25,67,91,89,15,68,99,29,95
4,Student 34 6B,15,71,32,31,10,93,82,38,24,26,84,48
4,Student 35 6B,56,41,29,33,71,67,99,63,9,68,93,34
4,Student 36 6B,97,52,77,68,30,27,54,86,64,82,8,82
4,Student 37 6B,79,35,10,90,55,10,92,48,10,74,71,5
4,Student 38 6B,24,12,0,65,65,95,100,19,23,36,91,35
4,Student 39 6B,37,84,100,29,94,100,39,24,15,83,87,37
4,Student 40 6B,49,54,72,17,15,91,79,39,10,63,91,61
4,Student 41 6B,69,90,30,49,9,72,99,24,88,52,16,10
4,Student 42 6B,53,39,47,35,57,96,49,63,24,55,47,48
4,Student 43 6B,61,26,8,94,38,18,3,23,40,20,38,65
4,Student 44 6B,96,49,3,15,3,59,75,74,56,57,19,33
4,Student 45 6B,59,64,60,75,91,98,96,19,6,84,44,5
4,Student 46 6B,32,20,48,76,2,13,66,76,46,96,68,16
4,Student 47 6B,40,3,29,27,72,87,25,35,98,15,26,57
4,Student 48 6B,41,8,44,75,99,55,52,15,27,57,59,62
4,Student 49 6B,95,15,3,65,48,34,62,5,69,16,37,11
4,Student 50 6B,79,12,17,31,62,4,100,21,89,41,13,53
5,Student 1 1A,38,40,39,17,76,8,76,55,100,68,59,68
5,Student 2 1A,71,23,45,74,51,34,55,33,72,51,2,54
5,Student 3 1A,57,32,4,42,72,26,93,5,60,76,47,51
5,Student 4 1A,92,58,3,71,31,72,57,84,60,62,62,41
5,Student 5 1A,45,88,97,72,66,55,87,84,39,26,45,44
5,Student 6 1A,35,92,24,65,22,24,83,98,78,43,75,81
5,Student 7 1A,31,56,60,28,82,90,37,63,42,66,43,12
5,Student 8 1A,29,33,54,42,81,27,72,96,66,84,95,86
5,Student 9 1A,6,82,91,1,21,0,71,72,31,25,27,87
5,Student 10 1A,85,44,27,49,75,36,56,5,40,19,38,75
5,Student 11 1A,47,8,77,20,20,62,65,82,61,80,85,47
5,Student 12 1A,69,35,22,26,23,4,33,62,1,35,74,53
5,Student 13 1A,92,59,14,24,6,22,13,0,44,29,68,16
5,Student 14 1A,26,73,65,65,60,92,30,48,97,84,65,17
5,Student 15 1A,74,18,17,3,50,23,9,16,84,35,68,53
5,Student 16 1A,60,76,30,49,37,49,66,31,36,14,87,14
5,Student 17 1A,25,8,47,65,51,57,47,19,26,75,4,74
5,Student 18 1A,98,12,84,37,17,96,67,30,84,7,40,67
5,Student 19 1A,75,62,15,45,68,56,29,98,68,81,100,13
5,Student 20 1A,68,68,9,26,14,61,2,32,25,31,60,84
5,Student 21 1A,50,11,11,76,28,88,22,19,40,28,59,57
5,Student 22 1A,93,15,2,21,34,66,0,46,46,64,72,20
5,Student 23 1A,90,74,73,47,51,97,65,16,59,24,33,2
5,Student 24 1A,18,85,31,83,56,20,91,21,99,90,31,90
5,Student 25 1A,92,35,46,48,21,55,43,26,0,61,33,17
5,Student 26 1A,99,38,71,87,47,99,100,61,57,38,35,43
5,Student 27 1A,2,38,28,54,68,85,79,13,71,76,24,7
5,Student 28 1A,94,34,22,55,31,89,61,96,12,11,95,90
5,Student 29 1A,60,55,87,63,99,70,60,84,30,8,27,35
5,Student 30 1A,85,22,27,80,82,6,57,77,67,59,81,91
5,Student 31 1A,96,4,90,36,17,38,7,85,6,93,100,88
5,Student 32 1A,1,59,4,88,100,37,72,61,64,73,80,88
5,Student 33 1A,83,18,37,57,55,65,32,99,3,83,69,54
5,Student 34 1A,100,82,69,2,76,64,4,88,12,4,75,0
5,Student 35 1A,57,23,46,69,28,55,31,30,55,7,93,19
5,Student 36 1A,63,82,61,11,55,12,86,39,91,9,84,3
5,Student 37 1A,49,7,73,32,42,15,8,42,22,69,49,6
5,Student 38 1A,64,100,32,40,18,32,59,76,73,21,32,81
5,Student 39 1A,24,25,48,85,85,63,59,55,13,35,78,42
5,Student 40 1A,84,99,0,75,17,35,6,44,90,98,5,17
5,Student 41 1A,14,77,13,59,47,68,39,16,13,42,39,51
5,Student 42 1A,68,74,90,76,83,67,27,33,87,80,75,19
5,Student 43 1A,82,70,57,29,59,91,68,33,44,33,100,50
5,Student 44 1A,55,22,74,38,83,13,75,45,10,97,9,89
5,Student 45 1A,52,85,89,26,14,9,99,36,48,74,43,3
5,Student 46 1A,57,66,48,41,55,89,73,15,90,93,30,47
5,Student 47 1A,13,40,80,49,51,12,48,23,0,83,64,69
5,Student 48 1A,75,84,33,85,19,48,71,37,68,13,95,79
5,Student 49 1A,63,54,30,20,58,59,43,26,40,38,85,12
5,Student 50 1A,14,66,67,58,50,59,95,28,36,38,72,19
5,Student 1 1B,3,89,24,15,78,95,1,3,75,51,75,62
5,Student 2 1B,51,26,10,7,45,3,53,71,42,69,41,63
5,Student 3 1B,15,48,86,23,95,14,93,36,1,97,42,38
5,Student 4 1B,35,43,78,74,79,31,15,43,61,6,69,100
5,Student 5 1B,1,83,27,87,63,34,47,72,39,1,57,64
5,Student 6 1B,96,94,28,23,36,27,53,20,5,18,77,21
5,Student 7 1B,5,67,6,9,75,6,33,36,6,76,12,65
5,Student 8 1B,19,19,6,61,42,15,92,49,61,37,62,76
5,Student 9 1B,90,82,20,17,65,26,24,44,84,49,31,6
5,Student 10 1B,66,88,9,7,65,71,100,67,82,85,20,60
5,Student 11 1B,29,49,100,94,74,37,5,5,84,13,78,29
5,Student 12 1B,2,68,38,11,87,20,30,79,60,25,37,68
5,Student 13 1B,99,23,44,69,58,30,12,37,8,81,38,41
5,Student 14 1B,50,29,36,97,39,40,4,34,10,10,47,93
5,Student 15 1B,59,39,18,88,56,58,48,30,52,52,93,43
5,Student 16 1B,16,26,84,49,60,96,40,85,88,51,10,73
5,Student 17 1B,87,78,86,19,91,57,91,53,14,4,62,54
5,Student 18 1B,31,51,27,88,82,82,4,10,55,79,99,6
5,Student 19 1B,19,25,24,42,63,96,35,42,20,2,82,62
5,Student 20 1B,65,91,23,42,64,62,87,99,83,8,19,36
5,Student 21 1B,22,22,23,14,38,77,61,33,44,11,46,31
5,Student 22 1B,70,48,78,91,32,87,2,47,62,98,51,88
5,Student 23 1B,71,92,72,52,90,33,84,49,100,39,63,65
5,Student 24 1B,83,50,43,62,81,63,21,97,32,42,82,91
5,Student 25 1B,18,37,48,65,64,20,48,19,29,95,98,12
5,Student 26 1B,79,15,59,64,49,22,81,27,58,22,21,72
5,Student 27 1B,47,81,55,75,67,7,19,46,85,78,23,23
5,Student 28 1B,61,31,26,1,80,63,80,9,36,94,16,73
5,Student 29 1B,51,47,36,17,60,92,49,98,37,35,15,10
5,Student 30 1B,26,11,6,35,36,87,52,71,61,47,97,74
5,Student 31 1B,60,56,77,90,42,60,91,100,34,72,5,37
5,Student 32 1B,1,10,51,38,33,39,91,40,33,8,90,64
5,Student 33 1B,46,52,12,28,62,79,93,14,51,20,47,58
5,Student 34 1B,14,57,89,0,78,71,42,52,59,55,69,83
5,Student 35 1B,4,25,11,44,51,82,21,58,92,91,83,50
5,Student 36 1B,0,96,19,11,26,10,34,25,53,62,65,89
5,Student 37 1B,3,56,33,82,76,35,27,69,97,84,9,51
5,Student 38 1B,19,31,8,24,57,52,57,32,48,82,48,24
5,Student 39 1B,87,59,67,14,67,55,91,79,26,18,54,48
5,Student 40 1B,27,96,42,38,43,15,19,66,88,53,26,20
5,Student 41 1B,85,34,92,48,35,52,88,7,37,54,89,22
5,Student 42 1B,86,71,80,5,54,13,40,38,64,59,69,48
5,Student 43 1B,88,74,22,11,77,7,20,76,53,18,5,95
5,Student 44 1B,50,53,3,53,27,75,61,67,70,29,68,70
5,Student 45 1B,64,68,12,84,95,16,2,53,29,0,34,54
5,Student 46 1B,12,35,87,24,78,15,21,31,77,68,14,69
5,Student 47 1B,14,97,90,12,72,27,94,71,63,7,78,62
5,Student 48 1B,23,26,88,100,21,26,84,92,30,46,69,7
5,Student 49 1B,84,34,0,97,1,87,6,92,43,32,47,70
5,Student 50 1B,41,31,68,88,68,71,21,75,12,88,49,40
5,Student 1 2A,33,92,11,7,56,67,97,89,53,93,80,25
5,Student 2 2A,62,79,98,30,16,88,75,53,71,93,41,72
5,Student 3 2A,73,97,31,49,13,64,77,30,60,20,48,39
5,Student 4 2A,7,3,55,30,98,1,75,74,65,23,40,13
5,Student 5 2A,71,47,15,84,24,77,19,63,72,77,8,25
5,Student 6 2A,75,68,47,82,87,30,46,90,74,11,45,54
5,Student 7 2A,39,41,76,78,14,74,1,48,90,85,31,62
5,Student 8 2A,23,13,48,69,53,61,55,21,3,46,63,36
5,Student 9 2A,74,37,28,37,4,88,77,62,83,2,68,23
5,Student 10 2A,100,3,33,92,3,79,45,99,58,79,6,34
5,Student 11 2A,58,7,81,44,0,10,78,66,84,95,14,80
5,Student 12 2A,78,12,60,91,57,4,77,45,96,74,73,22
5,Student 13 2A,33,29,58,74,10,26,72,16,98,20,61,91
5,Student 14 2A,13,56,5,19,66,91,74,8,91,57,18,72
5,Student 15 2A,18,81,8,50,84,95,76,13,73,53,61,83
5,Student 16 2A,62,88,23,16,79,60,92,74,48,82,41,15
5,Student 17 2A,51,24,85,12,58,3,93,65,28,50,8,5
5,Student 18 2A,47,84,62,47,7,66,16,30,58,21,39,16
5,Student 19 2A,15,13,90,94,9,99,39,39,28,48,64,61
5,Student 20 2A,12,57,26,71,100,0,62,42,62,11,56,89
5,Student 21 2A,43,81,71,15,55,35,48,25,87,95,34,31
5,Student 22 2A,15,53,74,54,3,61,64,50,100,23,66,89
5,Student 23 2A,38,95,24,37,27,7,29,89,100,84,47,37
5,Student 24 2A,20,36,60,9,78,82,47,31,60,35,84,7
5,Student 25 2A,0,58,37,58,20,23,84,55,77,34,75,51
5,Student 26 2A,33,37,20,2,63,33,74,79,13,39,48,78
5,Student 27 2A,67,0,95,98,100,63,13,8,68,88,5,42
5,Student 28 2A,60,66,40,97,96,57,2,57,8,12,74,20
5,Student 29 2A,10,74,72,50,34,4,8,2,35,22,73,1
5,Student 30 2A,94,78,62,33,91,86,86,27,93,13,4,43
5,Student 31 2A,52,53,75,36,85,47,17,80,3,10,88,60
5,Student 32 2A,30,47,58,73,0,64,79,17,12,79,13,25
5,Student 33 2A,85,28,29,21,88,18,24,4,69,72,93,60
5,Student 34 2A,7,58,51,69,55,81,33,77,14,28,40,18
5,Student 35 2A,89,73,88,73,36,9,82,23,3,49,14,71
5,Student 36 2A,84,87,3,40,2,36,27,39,35,17,11,37
5,Student 37 2A,11,20,76,16,21,79,99,19,10,30,34,50
5,Student 38 2A,23,23,70,97,11,80,41,54,21,15,76,11
5,Student 39 2A,25,81,45,78,72,78,73,43,53,13,45,48
5,Student 40 2A,7,76,46,77,85,16,30,66,76,38,96,21
5,Student 41 2A,86,100,69,21,97,29,100,3,15,18,5,20
5,Student 42 2A,40,24,75,51,56,74,25,22,10,62,26,94
5,Student 43 2A,36,17,86,27,4,63,32,42,76,90,28,0
5,Student 44 2A,97,48,80,34,24,27,41,43,89,62,17,70
5,Student 45 2A,57,70,43,22,33,10,43,79,31,6,3,56
5,Student 46 2A,100,92,65,37,7,19,65,13,23,39,65,5
5,Student 47 2A,87,18,81,83,43,23,55,29,3,1,28,7
5,Student 48 2A,90,14,60,26,8,67,87,70,30,59,50,51
5,Student 49 2A,80,4,6,53,61,23,71,5,62,29,15,63
5,Student 50 2A,6,30,34,81,6,79,40,96,100,12,4,47
5,Student 1 2B,17,12,4,83,67,22,21,96,81,22,31,47
5,Student 2 2B,49,75,42,53,86,16,89,85,81,55,44,14
5,Student 3 2B,72,44,71,12,14,70,22,6,32,24,94,93
5,Student 4 2B,27,4,94,80,45,28,80,39,89,37,94,88
5,Student 5 2B,80,56,82,80,38,27,45,90,82,23,21,69
5,Student 6 2B,31,0,2,19,20,28,83,25,91,88,21,2
5,Student 7 2B,23,63,97,84,12,69,53,3,47,32,13,11
5,Student 8 2B,5,7,73,63,68,6,30,95,68,93,93,30
5,Student 9 2B,55,41,62,70,16,96,15,12,20,72,60,54
5,Student 10 2B,41,69,21,64,69,97,4,24,71,17,72,85
5,Student 11 2B,58,97,92,64,24,45,16,52,0,93,62,54
5,Student 12 2B,82,41,91,38,14,88,95,79,52,29,10,68
5,Student 13 2B,61,76,25,18,97,62,71,90,59,54,85,60
5,Student 14 2B,52,60,77,44,81,53,92,97,97,59,29,76
5,Student 15 2B,35,3,6,50,75,9,58,39,84,49,65,82
5,Student 16 2B,49,8,22,33,15,52,71,25,39,64,94,63
5,Student 17 2B,85,63,94,53,75,84,61,88,79,83,94,26
5,Student 18 2B,55,13,84,0,6,82,33,74,47,98,54,28
5,Student 19 2B,62,1,62,11,45,5,95,96,97,74,6,42
5,Student 20 2B,2,14,69,53,52,42,34,74,91,95,96,24
5,Student 21 2B,90,71,44,80,45,93,39,9,32,10,35,80
5,Student 22 2B,96,19,23,42,77,81,70,33,67,65,69,67
5,Student 23 2B,32,72,86,19,47,26,11,70,75,88,78,3
5,Student 24 2B,45,66,76,66,40,41,28,87,34,81,0,97
5,Student 25 2B,74,24,73,12,39,25,6,5,90,30,8,62
5,Student 26 2B,98,4,80,91,3,33,64,38,28,55,30,23
5,Student 27 2B,57,13,62,64,10,32,14,38,47,80,9,77
5,Student 28 2B,40,77,72,11,58,20,11,64,16,83,42,99
5,Student 29 2B,35,8,87,23,77,73,63,94,78,100,27,100
5,Student 30 2B,6,99,84,41,33,59,96,41,11,68,10,86
5,Student 31 2B,6,100,27,6,40,59,96,43,79,19,54,68
5,Student 32 2B,0,18,100,15,67,78,82,9,79,54,80,33
5,Student 33 2B,91,79,27,39,85,3,52,22,36,96,69,22
5,Student 34 2B,44,68,79,5,91,12,59,24,88,56,9,1
5,Student 35 2B,62,41,57,55,37,80,93,28,3,35,11,52
5,Student 36 2B,36,66,45,23,81,10,65,51,26,21,84,84
5,Student 37 2B,52,37,13,7,75,59,58,76,2,52,69,37
5,Student 38 2B,22,45,14,13,48,40,24,46,5,76,73,39
5,Student 39 2B,48,48,48,13,26,54,61,85,54,49,39,77
5,Student 40 2B,92,89,45,31,0,98,60,44,96,53,18,55
5,Student 41 2B,53,94,51,78,79,67,49,30,87,66,96,20
5,Student 42 2B,24,98,59,56,11,5,33,66,33,67,65,67
5,Student 43 2B,72,15,34,40,7,61,99,54,62,43,71,88
5,Student 44 2B,77,8,97,41,83,69,77,6,95,97,37,50
5,Student 45 2B,77,7,88,73,8,39,61,33,68,34,44,60
5,Student 46 2B,69,55,65,68,17,64,35,15,59,72,58,57
5,Student 47 2B,24,67,5,71,25,87,2,93,32,15,87,73
5,Student 48 2B,83,20,47,8,37,64,67,30,17,16,58,21
5,Student 49 2B,82,17,21,46,94,37,97,86,91,1,74,13
5,Student 50 2B,41,10,73,14,87,53,8,79,40,36,5,68
5,Student 1 3A,19,37,5,0,94,24,88,89,22,53,74,71
5,Student 2 3A,61,10,68,53,66,15,15,1,88,63,16,47
5,Student 3 3A,39,89,44,69,91,78,65,22,55,78,8,34
5,Student 4 3A,18,83,9,53,35,10,90,58,14,87,8,71
5,Student 5 3A,49,80,43,42,69,46,80,30,71,91,50,2
5,Student 6 3A,78,53,20,61,46,22,86,66,18,77,25,21
5,Student 7 3A,44,26,49,74,90,2,88,83,66,45,40,84
